Sales,Quantity,Discount,Profit,Profit Margin (%),Ship_Duration,Region,Segment,Category,Sub_Category,Ship_Mode,Month,Weekday,Log_Sales,High_Discount,Month_Num,Weekday_Num,SubCat_ProfRate,Profitable
45.53,3,0.2,15.9348,34.9984625521634,4,South,Consumer,Office Supplies,Paper,Second Class,December,Tuesday,3.8400972658565573,0,12,2,1.0,1
64.78,1,0.2,6.4784,10.000617474529175,4,South,Consumer,Furniture,Chairs,Second Class,December,Tuesday,4.186315840760911,0,12,2,0.6042154566744731,1
424.27,2,0.2,-10.6068,-2.5000117849482644,4,South,Consumer,Office Supplies,Storage,Second Class,December,Tuesday,6.0527242613281835,0,12,2,0.7795698924731183,0
1.34,1,0.2,0.504,37.61194029850746,4,South,Consumer,Office Supplies,Art,Second Class,December,Tuesday,0.8501509293696101,0,12,2,1.0,1
83.92,5,0.2,-1.049,-1.25,4,South,Consumer,Office Supplies,Storage,Second Class,December,Tuesday,4.441709636835055,0,12,2,0.7795698924731183,0
228.92,5,0.2,14.3075,6.25,5,Central,Home Office,Office Supplies,Storage,Standard Class,June,Friday,5.437731422330715,0,6,5,0.7795698924731183,1
582.34,8,0.2,-29.1168,-4.999965655802452,0,West,Corporate,Furniture,Chairs,Same Day,October,Sunday,6.368770206755573,0,10,7,0.6042154566744731,0
629.95,5,0.0,157.4875,25.0,3,East,Consumer,Technology,Phones,First Class,September,Saturday,6.4472266200989194,0,9,6,0.8521008403361344,1
631.78,2,0.1,140.396,22.222292570198483,3,East,Consumer,Furniture,Chairs,First Class,September,Saturday,6.450122810391399,0,9,6,0.6042154566744731,1
801.57,2,0.2,-10.0196,-1.2499968811208004,3,East,Consumer,Furniture,Bookcases,First Class,September,Saturday,6.687819078614411,0,9,6,0.5263157894736842,0
75.18,6,0.0,35.3346,47.0,3,East,Consumer,Office Supplies,Labels,First Class,September,Saturday,4.333098961050458,0,9,6,1.0,1
30.98,1,0.0,8.0548,26.0,3,East,Consumer,Office Supplies,Appliances,First Class,September,Saturday,3.4651107074058083,0,9,6,0.867109634551495,1
1349.91,9,0.0,661.4559,49.0,3,East,Consumer,Technology,Phones,First Class,September,Saturday,7.2085337184206635,0,9,6,0.8521008403361344,1
14.11,6,0.2,1.2348,8.7512402551382,4,Central,Consumer,Office Supplies,Art,Standard Class,November,Friday,2.715356776284648,0,11,5,1.0,1
31.12,4,0.0,14.6264,47.0,5,South,Consumer,Office Supplies,Envelopes,Standard Class,September,Wednesday,3.469478889078561,0,9,3,1.0,1
4.27,2,0.2,0.9612,22.510538641686185,4,West,Consumer,Furniture,Furnishings,Standard Class,June,Tuesday,1.6620303625532709,0,6,2,0.8065522620904836,1
209.15,2,0.4,-66.2302,-31.666363853693518,5,East,Consumer,Furniture,Tables,Second Class,August,Friday,5.347821561451125,1,8,5,0.3627906976744186,0
1591.02,6,0.0,286.3836,18.0,5,East,Consumer,Office Supplies,Storage,Second Class,August,Friday,7.372758929139487,0,8,5,0.7795698924731183,1
574.91,2,0.3,156.047,27.142857142857146,3,Central,Home Office,Technology,Machines,First Class,March,Friday,6.355951398487588,1,3,5,0.5975609756097561,1
8.45,2,0.2,2.64,31.24260355029586,3,Central,Home Office,Office Supplies,Paper,First Class,March,Friday,2.2460147415056513,0,3,5,1.0,1
104.7,1,0.2,6.5435,6.249761222540592,4,West,Corporate,Office Supplies,Storage,Second Class,March,Thursday,4.660604892876192,0,3,4,0.7795698924731183,1
2803.92,5,0.2,0.0,0.0,2,West,Consumer,Furniture,Chairs,First Class,January,Tuesday,7.939130297050971,0,1,2,0.6042154566744731,0
6.82,2,0.8,-11.5872,-169.90029325513194,1,Central,Corporate,Office Supplies,Binders,First Class,September,Monday,2.05668455455722,1,9,1,0.6011730205278593,0
249.58,2,0.2,15.599,6.250100168282715,4,West,Consumer,Technology,Phones,Standard Class,October,Sunday,5.523778230817407,0,10,7,0.8521008403361344,1
17.94,3,0.0,8.7906,48.99999999999999,4,West,Consumer,Office Supplies,Paper,Standard Class,October,Sunday,2.9412760877579323,0,10,7,1.0,1
10.11,3,0.0,3.2352,32.0,4,West,Consumer,Furniture,Furnishings,Standard Class,October,Sunday,2.4078456036515385,0,10,7,0.8065522620904836,1
10.37,2,0.2,3.6288,34.993249758919966,5,South,Home Office,Office Supplies,Paper,Standard Class,October,Monday,2.4309783077624445,0,10,1,1.0,1
11.95,3,0.2,4.0338,33.75564853556486,5,South,Home Office,Office Supplies,Paper,Standard Class,October,Monday,2.5610957881455465,0,10,1,1.0,1
604.75,6,0.2,60.4752,10.000033071517155,4,West,Corporate,Technology,Phones,Standard Class,July,Wednesday,6.406467359696635,0,7,3,0.8521008403361344,1
40.7,5,0.0,11.803,28.999999999999996,4,West,Corporate,Office Supplies,Supplies,Standard Class,July,Wednesday,3.730501128804756,0,7,3,0.816793893129771,1
302.38,3,0.2,37.797,12.499834645148487,4,West,Corporate,Technology,Phones,Standard Class,July,Wednesday,5.714986145163526,0,7,3,0.8521008403361344,1
45.0,3,0.0,4.95,11.0,4,West,Corporate,Technology,Accessories,Standard Class,July,Wednesday,3.828641396489095,0,7,3,0.872,1
3785.29,6,0.1,420.588,11.111116981790035,5,East,Consumer,Furniture,Chairs,Second Class,September,Friday,8.239141926828395,0,9,5,0.6042154566744731,1
35.4,5,0.0,13.452,38.0,5,West,Consumer,Office Supplies,Art,Standard Class,September,Thursday,3.594568774642695,0,9,4,1.0,1
199.9,5,0.0,39.98,20.0,4,East,Corporate,Furniture,Furnishings,Standard Class,November,Thursday,5.302807271820889,0,11,4,0.8065522620904836,1
1212.96,8,0.3,-69.312,-5.714285714285714,5,Central,Corporate,Furniture,Chairs,Standard Class,May,Sunday,7.101643022147456,1,5,7,0.6042154566744731,0
1099.96,5,0.2,82.497,7.5,4,Central,Corporate,Technology,Phones,Standard Class,August,Friday,7.00393780545417,0,8,5,0.8521008403361344,1
103.48,1,0.3,-16.2613,-15.714437572477772,4,Central,Corporate,Furniture,Tables,Standard Class,August,Friday,4.648995665528121,1,8,5,0.3627906976744186,0
5.9,2,0.2,1.9926,33.7728813559322,0,East,Home Office,Office Supplies,Labels,Same Day,June,Friday,1.9315214116032138,0,6,5,1.0,1
30.08,2,0.2,-5.264,-17.5,6,West,Consumer,Technology,Accessories,Standard Class,August,Monday,3.436564525499447,0,8,1,0.872,0
36.29,7,0.2,12.7008,34.99807109396528,6,West,Consumer,Office Supplies,Paper,Standard Class,August,Monday,3.6187251941907292,0,8,1,1.0,1
10.27,3,0.2,1.1556,11.252190847127556,6,West,Consumer,Office Supplies,Art,Standard Class,August,Monday,2.422144328051685,0,8,1,1.0,1
252.8,4,0.2,-31.6,-12.5,6,West,Consumer,Technology,Accessories,Standard Class,August,Monday,5.536546555280287,0,8,1,0.872,0
2.95,2,0.7,-2.0622,-69.90508474576271,0,East,Consumer,Office Supplies,Binders,Same Day,September,Friday,1.3737155789130306,1,9,5,0.6011730205278593,0
22.24,2,0.2,2.502,11.25,5,Central,Corporate,Office Supplies,Supplies,Standard Class,October,Sunday,3.1458749319837103,0,10,7,0.816793893129771,1
14.62,2,0.0,6.7252,46.0,4,East,Consumer,Office Supplies,Paper,Standard Class,May,Sunday,2.7485521444115397,0,5,7,1.0,1
48.36,5,0.2,6.045,12.5,2,East,Consumer,Office Supplies,Appliances,Second Class,December,Monday,3.8991403795971324,0,12,1,0.867109634551495,1
95.84,4,0.2,34.742,36.24999999999999,1,Central,Corporate,Technology,Phones,First Class,March,Sunday,4.573060132069858,0,3,7,0.8521008403361344,1
12.39,3,0.0,5.6994,46.0,5,Central,Consumer,Office Supplies,Labels,Standard Class,May,Friday,2.5945081597030812,0,5,5,1.0,1
35.88,6,0.0,16.146,45.0,6,Central,Consumer,Office Supplies,Paper,Standard Class,September,Thursday,3.607669398688393,0,9,4,1.0,1
12.32,4,0.0,5.9136,48.0,6,West,Home Office,Office Supplies,Labels,Standard Class,September,Saturday,2.589266665112243,0,9,6,1.0,1
8.61,2,0.2,3.0128,34.99186991869919,5,West,Consumer,Office Supplies,Binders,Standard Class,September,Monday,2.262804222982201,0,9,1,0.6011730205278593,1
186.15,3,0.0,55.845,30.0,7,West,Corporate,Office Supplies,Appliances,Standard Class,September,Monday,5.231910434350438,0,9,1,0.867109634551495,1
81.79,6,0.2,26.5824,32.5007947181807,7,West,Corporate,Office Supplies,Binders,Standard Class,September,Monday,4.416307281150715,0,9,1,0.6011730205278593,1
47.19,3,0.0,13.6851,29.000000000000004,7,West,Corporate,Office Supplies,Supplies,Standard Class,September,Monday,3.8751515306522415,0,9,1,0.816793893129771,1
36.78,2,0.2,-8.2764,-22.502446982055467,7,West,Corporate,Technology,Phones,Standard Class,September,Monday,3.6317798620733637,0,9,1,0.8521008403361344,0
91.48,1,0.5,-1.8295,-1.9998906864888497,3,South,Home Office,Technology,Machines,Second Class,June,Thursday,4.5269924049240675,1,6,4,0.5975609756097561,0
144.6,3,0.0,41.934,28.999999999999996,5,West,Consumer,Office Supplies,Art,Standard Class,October,Thursday,4.980863135762585,0,10,4,1.0,1
15.99,1,0.2,-2.9985,-18.75234521575985,5,West,Consumer,Technology,Phones,Standard Class,October,Thursday,2.8326249356838407,0,10,4,0.8521008403361344,0
34.44,3,0.0,17.22,50.0,5,East,Home Office,Office Supplies,Paper,Second Class,November,Monday,3.56784112573688,0,11,1,1.0,1
321.55,6,0.2,20.097,6.250038874203079,5,West,Home Office,Technology,Phones,Standard Class,October,Sunday,5.776258162978251,0,10,7,0.8521008403361344,1
19.46,4,0.2,3.4048,17.49640287769784,4,East,Consumer,Office Supplies,Art,First Class,February,Thursday,3.0184717605234805,0,2,4,1.0,1
17.28,6,0.0,7.9488,46.0,4,East,Consumer,Office Supplies,Labels,Standard Class,December,Sunday,2.905807566026004,0,12,7,1.0,1
31.96,2,0.0,1.598,5.0,4,West,Corporate,Furniture,Furnishings,Standard Class,November,Saturday,3.495294705041271,0,11,6,0.8065522620904836,1
5.9,2,0.2,1.9926,33.7728813559322,5,Central,Corporate,Office Supplies,Labels,Second Class,May,Sunday,1.9315214116032138,0,5,7,1.0,1
173.49,7,0.2,54.215,31.249639748688686,5,Central,Corporate,Office Supplies,Paper,Second Class,May,Sunday,5.161867433410139,0,5,7,1.0,1
51.56,2,0.6,-61.872,-120.0,5,Central,Corporate,Furniture,Furnishings,Second Class,May,Sunday,3.961955374176355,1,5,7,0.8065522620904836,0
3.56,3,0.8,-6.237,-175.19662921348316,5,Central,Corporate,Office Supplies,Binders,Second Class,May,Sunday,1.5173226235262949,1,5,7,0.6011730205278593,0
13.16,5,0.2,4.1125,31.25,7,Central,Consumer,Office Supplies,Fasteners,Standard Class,September,Sunday,2.6504210882655737,0,9,7,0.9019607843137255,1
3.83,3,0.8,-6.5076,-169.911227154047,7,Central,Consumer,Office Supplies,Binders,Standard Class,September,Sunday,1.5748464676644813,1,9,7,0.6011730205278593,0
304.99,5,0.8,-533.7325,-174.99999999999997,7,Central,Consumer,Office Supplies,Binders,Standard Class,September,Sunday,5.723552421679824,1,9,7,0.6011730205278593,0
319.98,2,0.2,91.9954,28.75035939746234,4,East,Home Office,Technology,Accessories,Second Class,June,Saturday,5.77137881589301,0,6,6,0.872,1
19.68,6,0.0,6.4944,33.0,6,West,Home Office,Office Supplies,Art,Standard Class,July,Tuesday,3.0291670496402285,0,7,2,1.0,1
781.86,10,0.32,-137.976,-17.647149105978052,2,Central,Corporate,Furniture,Bookcases,Second Class,December,Friday,6.662953880515125,1,12,5,0.5263157894736842,0
30.82,9,0.2,9.63,31.245944192083066,2,Central,Corporate,Office Supplies,Paper,Second Class,December,Friday,3.4600950229096408,0,12,5,1.0,1
572.8,2,0.2,50.12,8.75,3,West,Consumer,Technology,Phones,First Class,October,Thursday,6.352280903547264,0,10,4,0.8521008403361344,1
197.05,7,0.0,59.115,30.0,6,South,Corporate,Office Supplies,Art,Standard Class,August,Friday,5.288519524067926,0,8,5,1.0,1
1592.85,7,0.0,350.427,22.000000000000004,5,Central,Corporate,Furniture,Tables,Standard Class,January,Sunday,7.373907752036384,0,1,7,0.3627906976744186,1
11.88,2,0.0,5.346,44.99999999999999,5,Central,Corporate,Office Supplies,Binders,Standard Class,January,Sunday,2.5556757206762075,0,1,7,0.6011730205278593,1
120.0,6,0.0,46.8,38.99999999999999,4,West,Consumer,Technology,Accessories,Standard Class,May,Thursday,4.795790545596741,0,5,4,0.872,1
8.67,1,0.0,2.3409,27.0,4,West,Consumer,Office Supplies,Appliances,Standard Class,May,Thursday,2.269028309465203,0,5,4,0.867109634551495,1
26.94,3,0.0,11.3148,42.0,4,Central,Consumer,Furniture,Furnishings,Standard Class,May,Thursday,3.330059353828816,0,5,4,0.8065522620904836,1
32.04,3,0.0,8.01,25.0,4,West,Consumer,Furniture,Furnishings,Standard Class,November,Friday,3.497718948652777,0,11,5,0.8065522620904836,1
32.13,9,0.0,8.3538,25.999999999999996,7,East,Consumer,Office Supplies,Art,Standard Class,April,Friday,3.5004392163118045,0,4,5,1.0,1
2.88,1,0.0,0.8064,28.000000000000004,7,East,Consumer,Office Supplies,Art,Standard Class,April,Friday,1.355835153635182,0,4,5,1.0,1
1091.93,7,0.0,272.9825,25.0,4,East,Corporate,Technology,Phones,Standard Class,October,Friday,6.9966174422098115,0,10,5,0.8521008403361344,1
111.96,2,0.0,54.8604,49.0,4,East,Corporate,Office Supplies,Paper,Standard Class,October,Friday,4.727033773744932,0,10,5,1.0,1
26.7,2,0.0,7.476,28.000000000000004,2,Central,Consumer,Office Supplies,Art,Second Class,April,Saturday,3.3214324131932926,0,4,6,1.0,1
40.2,5,0.0,18.09,44.99999999999999,2,Central,Consumer,Office Supplies,Binders,Second Class,April,Saturday,3.7184382563554808,0,4,6,0.6011730205278593,1
13.89,3,0.0,4.5837,33.0,2,Central,Consumer,Office Supplies,Art,Second Class,April,Saturday,2.7006898466959175,0,4,6,1.0,1
689.82,6,0.0,20.6946,3.0,2,Central,Consumer,Office Supplies,Storage,Second Class,April,Saturday,6.5378792977932045,0,4,6,0.7795698924731183,1
38.34,9,0.0,15.7194,41.0,5,East,Consumer,Office Supplies,Art,Standard Class,August,Saturday,3.672241812960913,0,8,6,1.0,1
9.26,3,0.8,-13.896,-150.0647948164147,2,Central,Corporate,Office Supplies,Binders,First Class,December,Sunday,2.3282528397426234,1,12,7,0.6011730205278593,0
1649.75,5,0.0,544.4175,33.0,5,Central,Consumer,Technology,Accessories,Standard Class,October,Friday,7.408985009074681,0,10,5,0.872,1
91.06,6,0.2,31.8696,34.9984625521634,4,South,Home Office,Office Supplies,Paper,Standard Class,March,Friday,4.5224405383890955,0,3,5,1.0,1
54.21,14,0.2,8.8088,16.249400479616305,7,Central,Consumer,Office Supplies,Art,Standard Class,February,Monday,4.011144096295953,0,2,1,1.0,1
26.98,3,0.4,4.0473,15.001111934766492,2,East,Consumer,Technology,Phones,Second Class,August,Monday,3.331489969237335,1,8,1,0.8521008403361344,1
6.91,3,0.2,2.5056,36.26049204052098,2,East,Consumer,Office Supplies,Labels,Second Class,August,Monday,2.0681277817795625,0,8,1,1.0,1
435.5,3,0.2,48.9942,11.250103329506315,2,East,Consumer,Office Supplies,Storage,Second Class,August,Monday,6.0787883752796565,0,8,1,0.7795698924731183,1
93.02,2,0.0,3.7208,4.0,5,West,Corporate,Office Supplies,Storage,Standard Class,February,Thursday,4.5435075255959845,0,2,4,0.7795698924731183,1
323.98,3,0.2,36.4473,11.249861102537192,6,Central,Consumer,Technology,Phones,Standard Class,December,Friday,5.78376364197463,0,12,5,0.8521008403361344,1
15.55,3,0.2,5.4432,35.004501607717046,6,Central,Consumer,Office Supplies,Paper,Standard Class,December,Friday,2.806386101823072,0,12,5,1.0,1
32.59,3,0.2,-7.7406,-23.751457502301314,6,Central,Consumer,Office Supplies,Storage,Standard Class,December,Friday,3.5142284036242013,0,12,5,0.7795698924731183,0
427.64,14,0.1,80.7772,18.88906556917033,4,East,Consumer,Furniture,Chairs,Standard Class,October,Thursday,6.0606174057962985,0,10,4,0.6042154566744731,1
40.67,7,0.0,12.6077,31.0,4,East,Consumer,Office Supplies,Fasteners,Standard Class,October,Thursday,3.7297814454343623,0,10,4,0.9019607843137255,1
33.48,2,0.0,1.3392,4.0,4,East,Consumer,Office Supplies,Storage,Standard Class,October,Thursday,3.5403794457954922,0,10,4,0.7795698924731183,1
9.73,2,0.2,3.2832,33.74306269270298,4,East,Consumer,Office Supplies,Binders,Standard Class,October,Thursday,2.373043556642607,0,10,4,0.6011730205278593,1
477.67,2,0.15,84.294,17.646911047375802,2,West,Corporate,Furniture,Bookcases,First Class,September,Sunday,6.171011424704114,0,9,7,0.5263157894736842,1
191.97,7,0.2,16.7972,8.749908839922904,5,West,Home Office,Furniture,Chairs,Second Class,May,Monday,5.262534736408265,0,5,1,0.6042154566744731,1
35.52,3,0.2,13.32,37.5,4,Central,Corporate,Office Supplies,Labels,Standard Class,August,Thursday,3.597860055726768,0,8,4,1.0,1
6.23,5,0.8,-9.6565,-154.99999999999997,4,Central,Corporate,Office Supplies,Binders,Standard Class,August,Thursday,1.9782390361706734,1,8,4,0.6011730205278593,0
56.7,2,0.2,19.1376,33.75238095238095,4,Central,Corporate,Office Supplies,Paper,Standard Class,August,Thursday,4.055257173514054,0,8,4,1.0,1
369.2,3,0.32,-114.0174,-30.88228602383532,4,Central,Corporate,Furniture,Bookcases,Standard Class,August,Thursday,5.914043400139397,1,8,4,0.5263157894736842,0
1.98,2,0.0,0.891,45.0,4,Central,Corporate,Technology,Accessories,Standard Class,October,Wednesday,1.091923300517313,0,10,3,0.872,1
75.88,2,0.0,35.6636,47.00000000000001,4,Central,Corporate,Office Supplies,Paper,Standard Class,October,Wednesday,4.342245764662037,0,10,3,1.0,1
6.85,2,0.2,2.14,31.24087591240876,2,East,Corporate,Office Supplies,Paper,Second Class,June,Saturday,2.060513531794317,0,6,6,1.0,1
4.63,2,0.7,-3.855,-83.26133909287257,2,East,Corporate,Office Supplies,Binders,Second Class,June,Saturday,1.728109442151599,1,6,6,0.6011730205278593,0
453.6,3,0.2,90.72,20.0,2,East,Corporate,Office Supplies,Appliances,Second Class,June,Saturday,6.119417911418443,0,6,6,0.867109634551495,1
13.85,3,0.2,5.193,37.494584837545126,3,West,Home Office,Office Supplies,Binders,First Class,May,Sunday,2.6979998652487085,0,5,7,0.6011730205278593,1
577.58,6,0.2,43.3188,7.500051940856678,4,East,Consumer,Office Supplies,Storage,Standard Class,November,Tuesday,6.360576825750348,0,11,2,0.7795698924731183,1
151.96,4,0.0,36.4704,23.999999999999996,4,South,Home Office,Technology,Accessories,Standard Class,May,Saturday,5.030176449303092,0,5,6,0.872,1
68.43,7,0.2,8.554,12.500365336840566,5,West,Corporate,Furniture,Furnishings,Standard Class,September,Thursday,4.240319050765182,0,9,4,0.8065522620904836,1
71.12,5,0.2,9.779,13.749999999999998,4,East,Consumer,Furniture,Furnishings,Standard Class,November,Saturday,4.2783313983351166,0,11,6,0.8065522620904836,1
3.01,2,0.2,0.564,18.737541528239202,4,East,Consumer,Office Supplies,Fasteners,Standard Class,November,Saturday,1.3887912413184778,0,11,6,0.9019607843137255,1
184.66,7,0.0,84.9436,46.0,2,East,Home Office,Office Supplies,Paper,Second Class,December,Thursday,5.223917043971786,0,12,4,1.0,1
5.31,2,0.6,-1.5936,-30.01129943502825,2,Central,Consumer,Furniture,Furnishings,Second Class,October,Friday,1.8421356765531218,1,10,5,0.8065522620904836,0
132.52,5,0.2,34.7865,26.249999999999996,2,East,Consumer,Technology,Accessories,First Class,May,Tuesday,4.89425127935358,0,5,2,0.872,1
195.64,5,0.2,-44.019,-22.5,2,East,Consumer,Office Supplies,Storage,First Class,May,Tuesday,5.281374645817724,0,5,2,0.7795698924731183,0
51.97,2,0.2,10.3936,19.999230325187607,2,East,Consumer,Furniture,Furnishings,First Class,May,Tuesday,3.9697257155564354,0,5,2,0.8065522620904836,1
431.98,3,0.2,-75.5958,-17.4998379554609,2,East,Consumer,Technology,Accessories,First Class,May,Tuesday,6.070691537559284,0,5,2,0.872,0
224.94,3,0.7,-164.9538,-73.33235529474527,2,East,Consumer,Technology,Machines,First Class,May,Tuesday,5.420269477298783,1,5,2,0.5975609756097561,0
6.0,2,0.2,2.1,35.0,2,East,Consumer,Office Supplies,Labels,First Class,May,Tuesday,1.9459101490553132,0,5,2,1.0,1
11.76,2,0.0,5.7624,49.00000000000001,7,West,Home Office,Office Supplies,Paper,Standard Class,June,Monday,2.546315277916644,0,6,1,1.0,1
1125.49,7,0.2,98.4802,8.749984451216802,0,South,Consumer,Furniture,Chairs,Same Day,March,Monday,7.0268618827800795,0,3,1,0.6042154566744731,1
12.65,5,0.7,-10.116,-79.96837944664031,0,South,Consumer,Office Supplies,Binders,Same Day,March,Monday,2.613739521630969,1,3,1,0.6011730205278593,0
4.03,2,0.2,1.0584,26.263027295285358,0,South,Consumer,Office Supplies,Art,Same Day,March,Monday,1.6154199841116479,0,3,1,1.0,1
6.73,6,0.7,-4.488,-66.68647845468054,0,East,Consumer,Office Supplies,Binders,Same Day,September,Thursday,2.0451088625993306,1,9,4,0.6011730205278593,0
33.57,2,0.2,1.6784,4.999702114983616,0,East,Consumer,Office Supplies,Storage,Same Day,September,Thursday,3.5429862539335333,0,9,4,0.7795698924731183,1
